SP_ID,oa_code,supgrp_cd,grp_cd
"22435",E00023747,D,D2
"22436",E00007451,G,G1
"22437",E00003406,A,A2
"22438",E00019085,A,A1
"22439",E00019086,E,E1
"22440",E00022571,E,E2
"22441",E00020526,F,F1
"22442",E00022573,E,E2
"22443",E00022570,C,C1
"22444",E00022575,G,G1
"22445",E00022572,D,D2
"22446",E00022577,E,E1
"22447",E00023914,D,D2
"22448",E00022574,E,E1
"22449",E00023994,B,B3
"22450",E00024107,B,B1
"22451",E00023995,B,B3
"22452",E00023917,B,B3
"22453",E00021159,B,B2
"22454",E00024106,B,B1
"22455",E00023996,D,D2
"22456",E00020527,F,F1
"22457",E00020524,F,F1
"22458",E00023992,D,D2
"22459",E00002566,G,G2
"22460",E00013559,E,E2
"22461",E00013558,E,E2
"22462",E00013551,E,E2
"22463",E00002564,G,G2
"22464",E00002567,G,G2
"22465",E00019510,F,F2
"22466",E00000574,C,C1
"22467",E00018520,C,C1
"22468",E00018528,C,C3
"22469",E00018524,C,C1
"22470",E00018523,C,C1
"22471",E00005577,H,H2
"22472",E00000572,C,C1
"22473",E00011958,C,C2
"22474",E00011959,C,C2
"22475",E00011950,G,G1
"22476",E00011951,C,C2
"22477",E00011952,C,C2
"22478",E00011953,C,C2
"22479",E00013969,B,B3
"22480",E00011955,C,C2
"22481",E00165802,H,H2
"22482",E00008956,G,G1
"22483",E00011348,H,H1
"22484",E00007881,F,F1
"22485",E00007800,A,A1
"22486",E00007803,A,A1
"22487",E00020578,A,A1
"22488",E00020603,F,F2
"22489",E00008039,A,A2
"22490",E00017797,G,G1
"22491",E00015423,E,E2
"22492",E00012795,A,A1
"22493",E00015420,D,D2
"22494",E00015424,E,E2
"22495",E00012714,C,C1
"22496",E00018723,A,A1
"22497",E00015422,E,E2
"22498",E00015426,E,E2
"22499",E00018722,A,A1
"22500",E00015427,E,E2
"22501",E00012797,F,F1
"22502",E00019473,H,H1
"22503",E00012716,A,A1
"22504",E00019470,F,F2
"22505",E00018725,A,A2
"22506",E00012715,C,C4
"22507",E00019478,F,F1
"22508",E00018720,A,A1
"22509",E00015421,E,E2
"22510",E00005681,E,E1
"22511",E00005600,H,H1
"22512",E00000601,H,H1
"22513",E00004938,F,F2
"22514",E00007315,H,H2
"22515",E00011012,C,C2
"22516",E00007395,G,G2
"22517",E00011092,C,C1
"22518",E00007314,F,F2
"22519",E00011015,G,G1
"22520",E00007317,H,H1
"22521",E00011093,C,C2
"22522",E00007396,G,G2
"22523",E00011014,G,G1
"22524",E00007316,A,A2
"22525",E00011094,C,C4
"22526",E00007397,G,G2
"22527",E00011017,C,C4
"22528",E00003379,F,F2
"22529",E00011095,C,C4
"22530",E00011013,C,C4
"22531",E00007312,A,A2
"22532",E00007394,G,G2
"22533",E00011091,C,C4
"22534",E00009618,B,B3
"22535",E00005576,H,H2
"22536",E00000575,C,C1
"22537",E00009330,D,D2
"22538",E00011653,H,H2
"22539",E00011650,A,A2
"22540",E00011657,H,H1
"22541",E00011654,A,A2
"22542",E00008511,B,B1
"22543",E00011656,H,H1
"22544",E00009602,F,F1
"22545",E00009683,E,E2
"22546",E00014541,D,D2
"22547",E00014543,D,D2
"22548",E00014540,D,D2
"22549",E00014545,D,D2
"22550",E00014542,D,D2
"22551",E00008294,E,E1
"22552",E00008215,E,E1
"22553",E00008445,G,G2
"22554",E00008536,A,A1
"22555",E00003450,F,F2
"22556",E00004326,D,D1
"22557",E00001847,A,A2
"22558",E00000072,A,A1
"22559",E00006371,G,G1
"22560",E00006370,C,C1
"22561",E00001846,A,A2
"22562",E00006373,C,C4
"22563",E00000075,A,A1
"22564",E00015399,B,B1
"22565",E00000074,A,A1
"22566",E00015318,E,E2
"22567",E00005076,H,H1
"22568",E00006372,C,C1
"22569",E00019011,C,C3
"22570",E00006375,C,C2
"22571",E00000077,A,A1
"22572",E00004324,F,F2
"22573",E00005074,H,H1
"22574",E00006378,F,F2
"22575",E00001844,H,H2
"22576",E00016783,E,E1
"22577",E00016702,B,B3
"22578",E00016784,A,A1
"22579",E00009111,G,G1
"22580",E00009112,G,G1
"22581",E00009115,E,E2
"22582",E00009194,G,G1
"22583",E00009190,G,G2
"22584",E00011465,A,A2
"22585",E00010257,B,B1
"22586",E00010254,G,G2
"22587",E00011464,A,A2
"22588",E00017261,G,G1
"22589",E00011467,H,H2
"22590",E00010256,G,G1
"22591",E00009589,F,F1
"22592",E00008161,E,E1
"22593",E00017263,G,G2
"22594",E00009508,D,D2
"22595",E00009156,E,E2
"22596",E00017260,G,G2
"22597",E00009580,E,E2
"22598",E00002971,C,C4
"22599",E00017265,G,G2
"22600",E00009501,B,B3
"22601",E00007970,A,A2
"22602",E00017262,G,G1
"22603",E00009581,F,F1
"22604",E00011998,C,C2
"22605",E00002970,D,D1
"22606",E00011999,G,G2
"22607",E00002973,C,C2
"22608",E00017268,C,C1
"22609",E00011463,H,H2
"22610",E00010252,G,G2
"22611",E00011462,A,A2
"22612",E00009157,E,E2
"22613",E00002979,C,C2
"22614",E00176487,D,D1
"22615",E00008409,A,A1
"22616",E00008488,B,B1
"22617",E00004923,H,H2
"22618",E00020567,A,A1
"22619",E00171173,G,G2
"22620",E00022006,G,G1
"22621",E00022821,E,E1
"22622",E00022820,G,G2
"22623",E00022087,G,G1
"22624",E00021879,H,H2
"22625",E00022823,B,B1
"22626",E00021878,A,A2
"22627",E00022822,B,B3
"22628",E00019376,F,F1
"22629",E00021319,B,B2
"22630",E00019194,D,D2
"22631",E00021398,G,G2
"22632",E00019115,F,F1
"22633",E00021311,B,B2
"22634",E00019114,A,A2
"22635",E00021391,B,B2
"22636",E00019195,D,D2
"22637",E00021310,B,B2
"22638",E00019117,F,F1
"22639",E00021392,G,G1
"22640",E00019196,D,D2
"22641",E00022086,G,G1
"22642",E00022007,G,G1
"22643",E00019375,F,F1
"22644",E00019112,H,H1
"22645",E00019374,F,F2
"22646",E00019193,F,F1
"22647",E00022948,F,F1
"22648",E00022121,G,G1
"22649",E00022123,G,G2
"22650",E00022120,G,G2
"22651",E00022125,G,G1
"22652",E00022122,G,G1
"22653",E00022127,G,G2
"22654",E00019491,F,F1
"22655",E00022124,G,G1
"22656",E00019411,E,E1
"22657",E00019412,F,F2
"22658",E00019410,F,F1
"22659",E00019494,D,D2
"22660",E00019414,F,F1
"22661",E00019415,E,E2
"22662",E00022949,F,F1
"22663",E00023116,E,E2
"22664",E00019490,D,D2
"22665",E00019418,A,A2
"22666",E00008630,E,E2
"22667",E00008635,E,E2
"22668",E00013649,E,E2
"22669",E00013549,D,D2
"22670",E00013648,B,B3
"22671",E00008538,E,E2
"22672",E00009141,E,E2
"22673",E00015329,D,D2
"22674",E00006072,G,G2
"22675",E00018397,H,H1
"22676",E00015018,H,H1
"22677",E00006074,G,G2
"22678",E00018316,G,G1
"22679",E00006075,C,C2
"22680",E00015328,B,B3
"22681",E00013098,C,C2
"22682",E00013328,A,A1
"22683",E00013019,C,C1
"22684",E00015321,E,E2
"22685",E00013099,C,C2
"22686",E00015320,B,B3
"22687",E00006077,C,C2
"22688",E00015323,E,E2
"22689",E00018396,H,H1
"22690",E00015099,F,F2
"22691",E00018317,G,G1
"22692",E00004846,D,D2
"22693",E00001408,B,B1
"22694",E00001489,C,C4
"22695",E00001480,C,C1
"22696",E00001401,A,A1
"22697",E00001481,F,F2
"22698",E00001400,A,A2
"22699",E00003787,A,A2
"22700",E00007751,G,G2
"22701",E00022401,A,A1
"22702",E00007750,G,G2
"22703",E00022480,G,G2
"22704",E00007753,C,C4
"22705",E00001551,C,C1
"22706",E00016187,F,F1
"22707",E00176218,B,B1
"22708",E00010315,E,E1
"22709",E00176294,B,B3
"22710",E00167272,B,B1
"22711",E00011375,A,A2
"22712",E00176290,E,E1
"22713",E00009839,F,F1
"22714",E00010394,G,G1
"22715",E00010311,G,G2
"22716",E00009636,D,D2
"22717",E00009637,D,D2
"22718",E00011648,A,A2
"22719",E00011642,H,H2
"22720",E00011643,A,A2
"22721",E00011645,H,H2
"22722",E00009634,F,F1
"22723",E00009635,F,F1
"22724",E00022481,F,F1
"22725",E00007752,G,G1
"22726",E00001550,C,C1
"22727",E00022400,C,C1
"22728",E00007755,F,F2
"22729",E00022482,C,C1
"22730",E00007754,F,F2
"22731",E00001552,G,G2
"22732",E00022403,C,C1
"22733",E00007757,F,F2
"22734",E00001553,A,A1
"22735",E00008768,D,D1
"22736",E00003706,H,H1
"22737",E00022408,H,H2
"22738",E00018936,C,C3
"22739",E00166846,C,C2
"22740",E00015120,C,C4
"22741",E00015948,B,B1
"22742",E00015122,F,F2
"22743",E00015123,H,H2
"22744",E00015124,F,F2
"22745",E00015125,A,A1
"22746",E00015949,B,B1
"22747",E00018937,C,C3
"22748",E00008778,B,B1
"22749",E00016920,B,B1
"22750",E00001084,G,G2
"22751",E00001005,F,F2
"22752",E00001085,C,C4
"22753",E00001003,F,F2
"22754",E00174921,D,D1
"22755",E00174922,B,B1
"22756",E00174920,G,G2
"22757",E00020813,H,H2
"22758",E00020892,F,F2
"22759",E00020812,H,H2
"22760",E00020893,F,F2
"22761",E00020815,H,H2
"22762",E00020894,F,F2
"22763",E00020895,D,D2
"22764",E00020814,H,H2
"22765",E00008149,D,D1
"22766",E00001657,A,A2
"22767",E00005758,A,A1
"22768",E00006702,C,C1
"22769",E00001656,H,H2
"22770",E00020891,E,E2
"22771",E00168193,B,B1
"22772",E00001700,H,H2
"22773",E00020810,A,A2
"22774",E00005661,G,G2
"22775",E00001781,H,H2
"22776",E00005660,A,A1
"22777",E00006784,C,C2
"22778",E00014688,C,C1
"22779",E00006705,C,C1
"22780",E00005663,B,B1
"22781",E00001703,H,H2
"22782",E00014689,C,C4
"22783",E00001782,A,A2
"22784",E00001654,A,A2
"22785",E00006783,C,C2
"22786",E00168191,D,D2
"22787",E00001701,H,H2
"22788",E00003365,H,H1
"22789",E00003368,H,H1
"22790",E00018585,C,C3
"22791",E00018505,F,F2
"22792",E00018586,C,C3
"22793",E00018504,H,H2
"22794",E00015559,E,E1
"22795",E00018507,H,H1
"22796",E00018506,H,H1
"22797",E00018587,C,C3
"22798",E00018584,C,C3
"22799",E00018502,H,H2
"22800",E00021253,B,B2
"22801",E00021251,G,G2
"22802",E00021254,D,D1
"22803",E00021255,D,D2
"22804",E00006309,G,G2
"22805",E00006388,H,H1
"22806",E00006301,C,C2
"22807",E00006380,C,C1
"22808",E00016739,E,E1
"22809",E00009037,B,B1
"22810",E00016738,E,E1
"22811",E00021258,B,B2
"22812",E00007851,F,F1
"22813",E00016731,E,E1
"22814",E00021259,G,G1
"22815",E00016730,A,A1
"22816",E00016733,E,E1
"22817",E00016732,E,E1
"22818",E00016735,E,E1
"22819",E00016734,E,E1
"22820",E00009031,B,B1
"22821",E00174781,E,E2
"22822",E00012463,C,C1
"22823",E00174700,C,C4
"22824",E00012462,C,C2
"22825",E00174703,C,C2
"22826",E00174702,G,G2
"22827",E00174783,D,D2
"22828",E00012460,C,C4
"22829",E00011988,C,C2
"22830",E00002960,C,C2
"22831",E00011989,C,C1
"22832",E00002963,C,C2
"22833",E00002965,C,C2
"22834",E00002962,C,C2
"22835",E00002967,C,C4
"22836",E00002964,G,G1
"22837",E00002961,C,C2
"22838",E00007961,H,H2
"22839",E00007991,A,A2
"22840",E00012742,C,C1
"22841",E00014746,F,F2
"22842",E00023738,D,D2
"22843",E00012744,A,A2
"22844",E00004436,F,F1
"22845",E00004433,F,F1
"22846",E00006441,C,C4
"22847",E00012740,A,A1
"22848",E00000400,A,A1
"22849",E00006554,G,G2
"22850",E00014741,G,G1
"22851",E00018129,G,G1
"22852",E00014939,D,D1
"22853",E00017939,G,G1
"22854",E00014938,D,D1
"22855",E00012939,A,A1
"22856",E00017938,G,G1
"22857",E00019197,A,A2
"22858",E00008352,G,G1
"22859",E00019116,F,F1
"22860",E00008355,B,B1
"22861",E00000177,A,A1
"22862",E00000174,A,A1
"22863",E00008359,A,A1
"22864",E00018789,C,C3
"22865",E00018708,C,C3
"22866",E00004763,B,B3
"22867",E00004760,B,B1
"22868",E00004764,B,B3
"22869",E00004762,B,B3
"22870",E00018780,G,G1
"22871",E00004766,D,D2
"22872",E00003432,F,F2
"22873",E00020156,G,G2
"22874",E00003430,F,F2
"22875",E00023157,D,D2
"22876",E00004761,B,B2
"22877",E00003434,F,F2
"22878",E00023156,E,E1
"22879",E00005756,G,G2
"22880",E00003435,A,A2
"22881",E00022161,G,G1
"22882",E00003436,F,F2
"22883",E00022160,E,E1
"22884",E00003437,F,F2
"22885",E00022163,G,G1
"22886",E00007440,F,F2
"22887",E00022162,G,G1
"22888",E00007441,C,C1
"22889",E00022164,G,G1
"22890",E00007448,C,C1
"22891",E00020157,E,E1
"22892",E00003431,E,E1
"22893",E00023155,E,E2
"22894",E00003360,F,F1
"22895",E00003361,H,H2
"22896",E00003362,H,H1
"22897",E00003363,F,F2
"22898",E00003367,H,H1
"22899",E00003364,F,F2
"22900",E00022388,A,A1
"22901",E00021767,D,D1
"22902",E00003366,H,H1
"22903",E00021762,B,B2
"22904",E00021176,E,E2
"22905",E00021766,G,G1
"22906",E00009588,E,E2
"22907",E00005405,C,C1
"22908",E00000569,C,C1
"22909",E00011466,H,H2
"22910",E00007804,A,A1
"22911",E00005484,H,H2
"22912",E00005561,G,G2
"22913",E00009583,D,D2
"22914",E00000403,A,A1
"22915",E00006557,G,G1
"22916",E00009509,E,E2
"22917",E00000482,A,A1
"22918",E00005563,G,G2
"22919",E00008558,A,A1
"22920",E00005404,G,G2
"22921",E00005560,G,G2
"22922",E00009502,F,F1
"22923",E00005485,H,H1
"22924",E00005562,C,C1
"22925",E00009505,D,D2
"22926",E00000405,A,A1
"22927",E00000561,C,C1
"22928",E00009584,F,F1
"22929",E00004458,E,E2
"22930",E00006555,G,G1
"22931",E00011468,A,A2
"22932",E00000481,A,A1
"22933",E00006552,C,C2
"22934",E00011469,A,A2
"22935",E00008057,A,A1
"22936",E00016677,G,G1
"22937",E00016676,G,G2
"22938",E00016519,F,F2
"22939",E00016598,E,E1
"22940",E00016599,E,E1
"22941",E00016518,A,A1
"22942",E00016675,E,E1
"22943",E00016674,E,E1
"22944",E00005366,A,A2
"22945",E00000365,G,G2
"22946",E00000367,A,A1
"22947",E00000364,A,A1
"22948",E00018359,C,C1
"22949",E00000366,A,A1
"22950",E00019304,F,F1
"22951",E00018358,C,C1
"22952",E00005364,A,A2
"22953",E00005365,A,A1
"22954",E00009917,G,G2
"22955",E00016819,G,G2
"22956",E00016898,E,E2
"22957",E00016818,E,E1
"22958",E00008925,B,B1
"22959",E00016899,E,E1
"22960",E00010386,G,G1
"22961",E00016811,G,G2
"22962",E00016890,B,B3
"22963",E00008489,E,E1
"22964",E00009996,D,D2
"22965",E00009054,B,B2
"22966",E00009050,B,B1
"22967",E00010277,E,E1
"22968",E00009378,G,G2
"22969",E00009375,E,E1
"22970",E00009372,E,E1
"22971",E00010275,B,B1
"22972",E00010272,G,G1
"22973",E00007989,F,F1
"22974",E00017056,F,F2
"22975",E00009928,G,G2
"22976",E00009929,G,G2
"22977",E00009923,G,G1
"22978",E00009921,G,G2
"22979",E00009925,G,G2
"22980",E00017132,F,F2
"22981",E00010440,G,G2
"22982",E00017134,F,F1
"22983",E00010443,G,G2
"22984",E00017135,F,F2
"22985",E00010442,G,G2
"22986",E00009679,F,F1
"22987",E00010445,G,G1
"22988",E00017137,G,G1
"22989",E00010447,G,G1
"22990",E00009671,F,F1
"22991",E00009549,D,D1
"22992",E00009678,F,F2
"22993",E00009548,D,D1
"22994",E00017133,F,F1
"22995",E00011435,H,H2
"22996",E00017130,F,F1
"22997",E00011437,H,H2
"22998",E00009922,G,G2
"22999",E00017057,G,G1
"23000",E00017054,F,F2
"23001",E00175107,G,G2
"23002",E00175101,B,B3
"23003",E00000907,F,F2
"23004",E00000986,F,F2
"23005",E00002130,A,A1
"23006",E00000987,F,F2
"23007",E00000906,F,F1
"23008",E00016501,A,A1
"23009",E00016581,E,E1
"23010",E00009060,B,B1
"23011",E00016500,A,A1
"23012",E00016582,E,E1
"23013",E00016828,E,E1
"23014",E00016829,E,E1
"23015",E00016503,E,E2
"23016",E00016583,E,E1
"23017",E00016820,E,E1
"23018",E00016502,A,A1
"23019",E00016821,E,E1
"23020",E00002912,G,G2
"23021",E00002993,C,C2
"23022",E00007917,G,G2
"23023",E00007996,A,A2
"23024",E00002915,G,G2
"23025",E00002994,C,C2
"23026",E00002995,C,C2
"23027",E00008920,B,B1
"23028",E00002913,G,G2
"23029",E00002992,C,C2
"23030",E00017381,A,A1
"23031",E00017382,G,G2
"23032",E00017303,A,A2
"23033",E00017305,A,A2
"23034",E00017304,A,A1
"23035",E00015965,F,F1
"23036",E00166865,G,G2
"23037",E00005692,E,E1
"23038",E00005613,A,A1
"23039",E00005612,H,H1
"23040",E00005693,E,E1
"23041",E00008230,A,A1
"23042",E00005696,G,G1
"23043",E00005617,A,A1
"23044",E00008233,B,B3
"23045",E00012986,A,A1
"23046",E00012907,C,C2
"23047",E00000341,C,C3
"23048",E00005341,H,H1
"23049",E00013348,D,D2
"23050",E00020576,H,H1
"23051",E00015524,E,E2
"23052",E00021510,D,D2
"23053",E00015526,C,C1
"23054",E00005219,F,F2
"23055",E00021591,B,B2
"23056",E00003267,H,H2
"23057",E00003264,F,F2
"23058",E00015523,E,E2
"23059",E00015520,E,E2
"23060",E00013616,B,B1
"23061",E00013617,B,B1
"23062",E00012621,A,A2
"23063",E00013697,E,E2
"23064",E00012620,F,F2
"23065",E00012622,H,H2
"23066",E00012623,H,H2
"23067",E00013696,B,B2
"23068",E00013695,E,E2
"23069",E00012312,H,H1
"23070",E00012313,F,F2
"23071",E00012315,H,H1
"23072",E00012393,C,C1
"23073",E00012314,F,F2
"23074",E00012394,C,C1
"23075",E00012396,C,C2
"23076",E00012395,C,C2
"23077",E00012392,B,B1
"23078",E00012310,H,H2
"23079",E00017814,C,C3
"23080",E00005928,A,A1
"23081",E00016082,B,B1
"23082",E00005101,H,H1
"23083",E00010968,H,H1
"23084",E00010969,C,C1
"23085",E00010960,G,G2
"23086",E00010961,G,G2
"23087",E00010962,C,C4
"23088",E00010963,H,H1
"23089",E00022988,B,B1
"23090",E00004649,D,D1
"23091",E00022909,F,F1
"23092",E00005633,A,A2
"23093",E00005637,H,H1
"23094",E00005632,C,C1
"23095",E00004643,E,E2
"23096",E00004641,B,B2
"23097",E00004647,B,B2
"23098",E00004642,B,B1
"23099",E00011136,F,F2
"23100",E00011137,A,A1
"23101",E00005630,H,H2
"23102",E00005631,H,H1
"23103",E00023872,B,B1
"23104",E00024065,D,D2
"23105",E00023875,A,A1
"23106",E00024064,B,B3
"23107",E00023874,E,E1
"23108",E00024067,E,E2
"23109",E00023876,E,E1
"23110",E00023877,B,B2
"23111",E00016245,B,B1
"23112",E00016969,A,A1
"23113",E00016244,E,E1
"23114",E00023954,E,E2
"23115",E00168012,B,B1
"23116",E00008176,F,F1
"23117",E00019947,B,B1
"23118",E00020191,B,B1
"23119",E00020110,E,E1
"23120",E00007944,A,A2
"23121",E00020926,B,B3
"23122",E00020927,F,F2
"23123",E00006085,C,C2
"23124",E00002067,H,H2
"23125",E00006086,C,C2
"23126",E00014812,H,H2
"23127",E00020924,E,E1
"23128",E00006007,E,E1
"23129",E00018083,G,G2
"23130",E00020925,F,F2
"23131",E00006821,E,E2
"23132",E00017892,G,G1
"23133",E00006820,F,F1
"23134",E00014815,H,H2
"23135",E00006823,E,E1
"23136",E00014894,F,F2
"23137",E00005879,C,C1
"23138",E00012890,A,A1
"23139",E00001821,B,B1
"23140",E00012811,E,E2
"23141",E00014893,H,H1
"23142",E00005058,H,H1
"23143",E00006004,G,G1
"23144",E00018003,C,C3
"23145",E00003882,H,H1
"23146",E00007030,H,H1
"23147",E00004035,F,F1
"23148",E00003803,A,A2
"23149",E00007032,H,H1
"23150",E00007033,A,A1
"23151",E00003805,H,H2
"23152",E00002180,H,H1
"23153",E00003884,H,H2
"23154",E00006159,F,F2
"23155",E00004185,B,B2
"23156",E00002101,F,F1
"23157",E00002181,H,H2
"23158",E00006158,G,G1
"23159",E00019460,F,F1
"23160",E00020544,F,F2
"23161",E00015456,A,A1
"23162",E00020545,H,H2
"23163",E00020547,A,A2
"23164",E00020546,A,A2
"23165",E00018406,H,H2
"23166",E00015458,E,E1
"23167",E00020540,A,A2
"23168",E00020541,A,A2
"23169",E00024039,E,E2
"23170",E00019531,F,F2
"23171",E00023888,D,D2
"23172",E00023809,D,D2
"23173",E00024031,D,D2
"23174",E00024038,D,D2
"23175",E00024033,D,D2
"23176",E00021954,C,C1
"23177",E00003960,H,H2
"23178",E00023141,F,F1
"23179",E00003963,H,H2
"23180",E00023140,F,F1
"23181",E00003962,H,H1
"23182",E00019538,F,F2
"23183",E00020142,G,G2
"23184",E00019980,B,B1
"23185",E00019539,F,F1
"23186",E00020145,E,E1
"23187",E00019901,E,E2
"23188",E00021957,G,G1
"23189",E00003965,H,H1
"23190",E00021956,C,C3
"23191",E00011139,C,C4
"23192",E00023143,F,F1
"23193",E00019900,E,E1
"23194",E00020143,E,E1
"23195",E00165801,C,C1
"23196",E00021955,C,C3
"23197",E00003146,F,F2
"23198",E00014161,D,D2
"23199",E00014163,B,B3
"23200",E00014160,D,D2
"23201",E00014165,E,E2
"23202",E00014162,E,E2
"23203",E00021188,B,B2
"23204",E00020102,E,E1
"23205",E00014164,B,B3
"23206",E00020183,G,G2
"23207",E00023100,F,F1
"23208",E00023181,F,F1
"23209",E00021996,G,G1
"23210",E00021917,A,A1
"23211",E00020184,B,B1
"23212",E00021351,B,B2
"23213",E00020105,E,E2
"23214",E00021164,B,B2
"23215",E00021353,B,B2
"23216",E00021352,B,B2
"23217",E00021167,B,B2
"23218",E00021355,D,D1
"23219",E00021354,G,G2
"23220",E00021357,B,B2
"23221",E00167159,D,D2
"23222",E00021995,G,G1
"23223",E00021914,H,H2
"23224",E00175202,D,D2
"23225",E00021165,B,B2
"23226",E00021359,B,B2
"23227",E00007842,E,E2
"23228",E00012364,H,H1
"23229",E00002873,C,C1
"23230",E00176258,B,B1
"23231",E00002870,G,G2
"23232",E00012367,H,H1
"23233",E00002872,C,C1
"23234",E00012366,A,A1
"23235",E00007874,F,F2
"23236",E00176254,B,B3
"23237",E00002874,C,C2
"23238",E00176257,B,B1
"23239",E00002875,C,C4
"23240",E00176256,E,E1
"23241",E00002876,C,C2
"23242",E00176250,E,E2
"23243",E00002877,F,F2
"23244",E00012365,A,A2
"23245",E00002871,C,C1
"23246",E00009056,E,E2
"23247",E00176259,D,D1
"23248",E00008101,G,G1
"23249",E00006908,F,F1
"23250",E00015306,E,E2
"23251",E00005139,H,H1
"23252",E00015387,E,E2
"23253",E00001908,H,H2
"23254",E00001870,H,H2
"23255",E00001989,A,A2
"23256",E00006872,E,E1
"23257",E00000139,A,A1
"23258",E00001873,H,H2
"23259",E00000138,A,A1
"23260",E00005061,A,A2
"23261",E00006901,G,G1
"23262",E00005060,A,A2
"23263",E00006900,G,G2
"23264",E00019008,G,G1
"23265",E00006600,G,G2
"23266",E00013303,C,C4
"23267",E00006909,F,F2
"23268",E00015307,F,F1
"23269",E00011736,H,H1
"23270",E00174917,G,G2
"23271",E00174916,G,G1
"23272",E00008774,B,B1
"23273",E00008776,B,B1
"23274",E00013477,B,B3
"23275",E00013719,E,E2
"23276",E00013798,F,F1
"23277",E00174724,G,G1
"23278",E00013799,E,E2
"23279",E00013718,B,B1
"23280",E00174727,C,C2
"23281",E00013711,F,F1
"23282",E00013790,E,E2
"23283",E00174726,G,G2
"23284",E00008772,E,E2
"23285",E00174725,G,G2
"23286",E00002726,B,B1
"23287",E00008459,E,E2
"23288",E00015299,E,E2
"23289",E00015218,E,E2
"23290",E00005428,G,G1
"23291",E00006492,E,E1
"23292",E00015564,E,E1
"23293",E00174910,D,D1
"23294",E00174913,D,D1
"23295",E00005438,C,C1
"23296",E00174912,B,B3
"23297",E00174915,D,D2
"23298",E00174914,G,G1
"23299",E00008085,A,A2
"23300",E00016481,E,E1
"23301",E00008341,G,G2
"23302",E00016401,B,B3
"23303",E00016482,G,G2
"23304",E00016403,B,B1
"23305",E00016483,E,E1
"23306",E00001340,H,H2
"23307",E00016402,B,B1
"23308",E00001341,H,H1
"23309",E00016484,F,F2
"23310",E00001342,F,F2
"23311",E00016405,E,E1
"23312",E00008665,B,B3
"23313",E00001343,A,A2
"23314",E00176519,E,E2
"23315",E00016480,B,B1
"23316",E00001349,H,H1
"23317",E00011671,A,A2
"23318",E00020841,B,B1
"23319",E00020369,E,E1
"23320",E00022383,A,A1
"23321",E00021224,E,E1
"23322",E00021225,B,B3
"23323",E00021227,E,E1
"23324",E00021223,D,D1
"23325",E00021220,D,D1
"23326",E00009171,E,E1
"23327",E00009177,F,F1
"23328",E00009172,E,E2
"23329",E00008616,B,B3
"23330",E00011939,H,H2
"23331",E00011383,A,A2
"23332",E00017362,A,A1
"23333",E00010351,E,E2
"23334",E00011302,A,A2
"23335",E00017570,E,E1
"23336",E00017571,F,F2
"23337",E00017572,F,F2
"23338",E00017573,F,F1
"23339",E00017574,F,F2
"23340",E00017575,F,F1
"23341",E00017576,F,F1
"23342",E00000043,B,B1
"23343",E00005136,E,E1
"23344",E00000861,H,H2
"23345",E00010527,A,A1
"23346",E00000860,F,F2
"23347",E00010522,B,B1
"23348",E00000863,H,H1
"23349",E00000862,H,H1
"23350",E00000865,A,A2
"23351",E00000953,G,G1
"23352",E00000864,H,H1
"23353",E00000950,H,H1
"23354",E00000867,A,A2
"23355",E00001852,A,A2
"23356",E00000868,A,A2
"23357",E00021636,B,B2
"23358",E00010029,E,E1
"23359",E00007824,A,A1
"23360",E00011838,A,A2
"23361",E00017657,C,C3
"23362",E00018661,C,C3
"23363",E00017656,C,C3
"23364",E00018660,C,C4
"23365",E00018662,C,C4
"23366",E00174939,D,D1
"23367",E00018665,G,G2
"23368",E00174938,E,E1
"23369",E00166820,H,H1
"23370",E00166821,H,H1
"23371",E00021009,A,A2
"23372",E00166823,E,E2
"23373",E00021088,A,A2
"23374",E00166822,E,E1
"23375",E00021008,H,H2
"23376",E00017654,C,C3
"23377",E00017655,G,G1
"23378",E00166826,C,C1
"23379",E00015481,E,E1
"23380",E00022850,E,E2
"23381",E00003833,A,A2
"23382",E00021869,C,C1
"23383",E00016003,F,F1
"23384",E00005100,H,H1
"23385",E00007023,A,A2
"23386",E00014897,D,D1
"23387",E00005181,A,A1
"23388",E00004025,H,H1
"23389",E00014816,H,H2
"23390",E00001992,A,A1
"23391",E00012812,F,F2
"23392",E00001913,H,H2
"23393",E00012893,C,C1
